#### p(f|chinese)/p(f|english)
0.883909 ADJP((()()())(()(((()(()(()())))()(()((()(()(()())))))()(()(()())(()(()())))))))
0.883909 ADJP((()()())(()((()()())(()))))
0.883909 ADJP((()()())(()(()())))
0.883909 ADJP((()()())()()(()(()(()()()))))
0.883909 ADJP((()())(()(((()()())(((())(()(())))))(()(()((())(()(()(()())))))))))
0.883909 ADJP((()())(()(((())()(()()))(()(()())))))
0.883909 ADJP((()())(()((()((()()())(()((())()(()()()()))))))))
0.883909 ADJP((()())(()((()((()()())(())(()))))))
0.883909 ADJP((()())(()((()(()()())))))
0.883909 ADJP((()())(()((()(())))))
0.883909 ADJP((()())(()((())((())(()(()(()(()))))))))
0.883909 ADJP((()())(()((())(()(()())))))
0.883909 ADJP((()())(()(()()()))((()(()(()()()())))))
0.883909 ADJP((()())(()(()())))
0.883909 ADJP((()())(()()))
0.883909 ADJP((()())()((()(()(()(()(()()()())))))))
0.883909 ADJP((()())()(()((()((()())((())((((())()(()))()()((())()(()()()))))))))))
0.883909 ADJP((()())()(()((()(()()())))))
0.883909 ADJP((()())()(()((()()())(()(())))))
0.883909 ADJP((()())()(()((()())(()(()()())))))
0.883909 ADJP((()())()(()(()())))
0.883909 ADJP((()())()()(()()()))
0.883909 ADJP((()())()()(()))
0.883909 ADJP((())(()((())()(()()))))
0.883909 ADJP((())(()()))
0.883909 ADJP((())()((())(()()))()()(()))
0.883909 ADJP((())()(()(()())))
0.883909 ADJP((())()(()()(()((()())(()(()()()))))))
0.883909 ADJP((())()(()()(()((())((())((()(()(()(()))))))))))
0.883909 ADJP((())()(())()(()))
0.883909 ADJP((())()()(()())())
0.883909 ADJP((())()()(()))
0.883909 ADJP(()((((()()())((())((()())(()(()(()()))))))(()(()((())((()()())(()(()()())))))))))
0.883909 ADJP(()(((()((())(()(())))))))
0.883909 ADJP(()(((()(()(()()())(()(()))))()()(()(())))))
0.883909 ADJP(()(((()(()(()())))()()(()(()(()((()((()(()()()))()(()(())(()))()((()())()()(())(())))))))))))
0.883909 ADJP(()(((()(()(()))((()(()((()()())(()((()())()(()())))))))))))
0.883909 ADJP(()(((()(()(())))()(()(()(())(()(()())))))))
0.883909 ADJP(()(((()())(()(()(()(())))))))
0.883909 ADJP(()(((())(()((()()()())(()(()())))))))
0.883909 ADJP(()(((())(()((()())(()(()(())(()))))))))
0.883909 ADJP(()((()(((())()((()(()()))))()(()(()(()())))))))
0.883909 ADJP(()((()((()((()())(((())(())))))(()(()()(()((()())((())((()(())(()((())(()(()(()())))))))))))())()(()(()()())(()(()())))))))
0.883909 ADJP(()((()((()(()()()))()(()(())(()))()((()())()()(())(()))))))
0.883909 ADJP(()((()((()(())(()(()())))()(()((()())(()(()(()())))))))))
0.883909 ADJP(()((()((()(()))()((())(()(()())))))))
0.883909 ADJP(()((()((())()((()())(()(())))((())((())(()(()(())(()(()()()))))))))))
0.883909 ADJP(()((()((())()(())((())(()(())))))))
0.883909 ADJP(()((()(()(((()())()())((())(()(()(()(()(()()()())()))(()((()()())(()(()()))))))))))))
0.883909 ADJP(()((()(()((()(()(()()))))))))
0.883909 ADJP(()((()(()((()(()())())(())((()(()(()(()((()())(()(()()())))))))))))))
0.883909 ADJP(()((()(()((()(()()))()(()(())))(()(()()))))))
0.883909 ADJP(()((()(()((()()()())(()(()())))))))
0.883909 ADJP(()((()(()((()()())(((())(()((()(()()())(()((()()())(((())(())))))))))))))))
0.883909 ADJP(()((()(()((()()())(()((()((()()()())()())))))))))
0.883909 ADJP(()((()(()((()()())(()(()((()()())()))))))))
0.883909 ADJP(()((()(()((()()())(()(()())))))))
0.883909 ADJP(()((()(()((()()())(()(())))(()(()()))))))
0.883909 ADJP(()((()(()((()())((())((()(()()()(()((()())(()(())))))))))))))
0.883909 ADJP(()((()(()((()())((())((()(())(()(()((()(()(()((()()())(()(())))))))))))))))))
0.883909 ADJP(()((()(()((()())((())()()()(()())(()((()()())(()(()))))))))))
0.883909 ADJP(()((()(()((()())(()((()((()())(()(()))))()(()(()()()())))))))))
0.883909 ADJP(()((()(()((()())(()((()())(()()((()((()())()(()())()(())()(())()(()())()(()()))))))))))))
0.883909 ADJP(()((()(()((()())(()((())((())((()(()((()())()()(()())))))))))))))
0.883909 ADJP(()((()(()((()())(()(()()()())))))))
0.883909 ADJP(()((()(()((()())(()(()()())))))))
0.883909 ADJP(()((()(()((()())(()(()())(()((()()()())()((())((()(()(()()())()(()())))))))))))))
0.883909 ADJP(()((()(()((()())(()))))))
0.883909 ADJP(()((()(()((()())()(()()))))))
0.883909 ADJP(()((()(()((())(((())(()(()(()()))))))))))
0.883909 ADJP(()((()(()((())((()(((())(()((()(()(()))))))))))))))
0.883909 ADJP(()((()(()((())((()())(())(()(()))))))))
0.883909 ADJP(()((()(()((())(()(()((())(()(()()()((()())((())((()((())(()(())))))))))))))))))
0.883909 ADJP(()((()(()((())(()(()(()())((()())(()(()))))))))))
0.883909 ADJP(()((()(()((())(()(()(())(()((()())(()(()()))))(()((())((())((()(()(()(())))))))))))))))
0.883909 ADJP(()((()(()((())(()(()(()))))))))
0.883909 ADJP(()((()(()((())(()(())))))))
0.883909 ADJP(()((()(()(()((()(()((())(()(()((())(()(()()()((()())((())((()((())(()(())))))))))))))))))))))
0.883909 ADJP(()((()(()(()((()(()(()(()()()()))))))))))
0.883909 ADJP(()((()(()(()((()(()(()()())))))))))
0.883909 ADJP(()((()(()(()((()()())(()(()))))))))
0.883909 ADJP(()((()(()(()((()()())()))))))
0.883909 ADJP(()((()(()(()((()())()))))))
0.883909 ADJP(()((()(()(()((())(()((()()())(()(()((()())()(()())))(()(())))))))))))
0.883909 ADJP(()((()(()(()((())(()((()())(()(()()))))))(()((())(())(()()((()(()(())))))))))))
0.883909 ADJP(()((()(()(()((())(())))))))
0.883909 ADJP(()((()(()(()(()(()())))(())))))
0.883909 ADJP(()((()(()(()(()()()()))))))
0.883909 ADJP(()((()(()(()(()()()))))))
0.883909 ADJP(()((()(()(()(()()))(()((())(()(()()))))))))
0.883909 ADJP(()((()(()(()()((()(()(()(()()())(()()))))))))))
0.883909 ADJP(()((()(()(()()((()(()(()(()()))))))))))
0.883909 ADJP(()((()(()(()()((()(()))))))))
0.883909 ADJP(()((()(()(()()()()()()())))))
0.883909 ADJP(()((()(()(()()()()())))))
0.883909 ADJP(()((()(()(()()()())(()((())(()(()(()())(()((()(()))))))))))))
0.883909 ADJP(()((()(()(()()()())(()(()))))))
0.883909 ADJP(()((()(()(()()())((()(()(()()))))))))
0.883909 ADJP(()((()(()(()()())(()((()()())(((())(())))))))))
0.883909 ADJP(()((()(()(()()())(()((()())(()(()(())))))))))
0.883909 ADJP(()((()(()(()()())(()((())(()(()()()))))))))
0.883909 ADJP(()((()(()(()())((())((()())(()(()(()(()()()))))))))))
0.883909 ADJP(()((()(()(()())(()((()(())(()(())))))))))
0.883909 ADJP(()((()(()(()())(()((()())()(()()())))))))
0.883909 ADJP(()((()(()(()())(()(()()()))))))
0.883909 ADJP(()((()(()(()())(()(()()))()(()(()((())((())(()(()(()(()))))))))))))
0.883909 ADJP(()((()(()(()())(()(()))))))
0.883909 ADJP(()((()(()(())((()((()(()()))()()(()((()(()(())(()((()()())(()(()((()(()(()()())))))))))))))))))))
0.883909 ADJP(()((()(()(())((())((()(()(()(()))))))))))
0.883909 ADJP(()((()(()(())((())((()())(()(()(()(()()))))))))))
0.883909 ADJP(()((()(()(())(()((()()(())(()(()())))((())()((())()(())))))))))
0.883909 ADJP(()((()(()(())(()((()())(()(()()))))))))
0.883909 ADJP(()((()(()(())(()((())(()(()()))))))))
0.883909 ADJP(()((()(()(())(()())(()(()()()()))))))
0.883909 ADJP(()((()(()()((()(()(())(()()))))))))
0.883909 ADJP(()((()(()()()(()(()()()))))))
0.883909 ADJP(()((()()()()())()(())))
0.883909 ADJP(()((()())())(()((())(()(()))((())((())(()(()((()())(()(((()(()))()(()))))))))))))
0.883909 ADJP(()((())((()(()((()()()())(()(()))))((()(()())(()(()()))))))))
0.883909 ADJP(()((())(()((())(()(()())))))()(()(()(((())()()()(()()()))))()()(()((()(()()()))))))
0.883909 ADJP(()(()(((()((())(()(()()))))()(()((()())(()((()(()))))))))))
0.883909 ADJP(()(()(((()(()(()()()())))()(()(())(()))))))
0.883909 ADJP(()(()(((()(()())(()(())))()(()(())(()))()(()(((()())(()()()(())())())(()(()()()))))(()())))))
0.883909 ADJP(()(()(((()(())(()(()())))()()(()(()(((()(()(()))))(()(()()()())((()(()(()()))))))))))))
0.883909 ADJP(()(()(((()(()))()(()(())(()()()))))))
0.883909 ADJP(()(()(((()()()())(()((())(()(()))((()(()))))))(()((()(()()())(()(()()())))()(()((()(()())))))))))
0.883909 ADJP(()(()(((()()())(()(())))()()((()())(((()())(())(()((()(()))))))))))
0.883909 ADJP(()(()(((()())(()(()())))()((()(()())()())()(()()(()(()())))()((()())(((())(()(()((()(()(())))))))))))))
0.883909 ADJP(()(()(((()())(()(()())))()((()(()())())(()(()()))))))
0.883909 ADJP(()(()((()((()(()(()())(()))))))))
0.883909 ADJP(()(()((()(()()()()())((()(()((())(()(()))))))))))
0.883909 ADJP(()(()((()(()()())(()(()))))))
0.883909 ADJP(()(()((()(()())(()(((())(()((()(()))()(()())()(()())()())()))()((()()())(()((()()()()()()()())()()((()()())(()((()())(()((()()()(())))))))()))))))()(()()())((()())(()((()())(()(()))))(()(()()))(()(()))))))
0.883909 ADJP(()(()((()(()())())(()(()))(((())(()(()(()()()))))))))
0.883909 ADJP(()(()((()(())((()())(()(())))))))
0.883909 ADJP(()(()((()()()(()(()))))))
0.883909 ADJP(()(()((()()()())(()(()())))))
0.883909 ADJP(()(()((()()())((())((()()(()(()(()())))))))))
0.883909 ADJP(()(()((()()())(()(()((()())(()((()()())()(()())))))))))
0.883909 ADJP(()(()((()()())(()(()(()()))(()(()()))))))
0.883909 ADJP(()(()((()()())(())()()((()()())(()((()())((())((()(()(()(()))))))))))))
0.883909 ADJP(()(()((()()())()((())((()((()())(()(()()))((())((()()(()((()(()))))))))))))))
0.883909 ADJP(()(()((()()())())))
0.883909 ADJP(()(()((()())(()((())()((()(()))((())(()(()()())(()((()())(()(()()))))(()((()())()(()())))))))))))
0.883909 ADJP(()(()((()())(()(()()((()(()(()(()))(()(()))(()(()()()))))))))))
0.883909 ADJP(()(()((()())(()(()()((()(()(()())))))()))))
0.883909 ADJP(()(()((()())(()(()()()()()())))))
0.883909 ADJP(()(()((()())(()(()()()())))))
0.883909 ADJP(()(()((()())(()()(()((())((((())()((()()())(()(()()()))))()(())(()()(()(()()())))))))))))
0.883909 ADJP(()(()((()())()((())((()(()(()))))))))
0.883909 ADJP(()(()((()())()(()())()(()))))
0.883909 ADJP(()(()((()())()())))
0.883909 ADJP(()(()((())((())((()(()(()))))))))
0.883909 ADJP(()(()((())((())(()(()(()((()())(()(()))))))))))
0.883909 ADJP(()(()((())(()((()())(()((()()())(()(()()()()())))))))))
0.883909 ADJP(()(()((())(()((())(()))()))))
0.883909 ADJP(()(()((())(()((())()(()()))))))
0.883909 ADJP(()(()((())(()(())(()((()())(()(())))()((()()())()))))))
0.883909 ADJP(()(()((())(()))))
0.883909 ADJP(()(()((())()(()())()(()))))
0.883909 ADJP(()(()((())()(())()(()))))
0.883909 ADJP(()(()((())()()((())(()((()())(()(()()()))))))))
0.883909 ADJP(()(()((()))))
0.883909 ADJP(()(()(()(()((())((()())(()((()())(()(()()()))))))))))
0.883909 ADJP(()(()(()(()(()((()(()(()())(()((()(())(()(())))))))))))))
0.883909 ADJP(()(()(()(()))))
0.883909 ADJP(()(()(()()((()(()((()(()()))()(()((())(()(()())))))))))))
0.883909 ADJP(()(()(()()((()(()(()((()()())(()(()()))))))))))
0.883909 ADJP(()(()(()()((()(()(())((()((()(()()))()()(()(())((()(()(()))))))))))))))
0.883909 ADJP(()(()()(()()()())))
0.883909 ADJP(()()((((()()()())(()(()(()()()()))((()(()(()()))))))(()(())(()((()()())(()(())))(()(()()()())))))))
0.883909 ADJP(()()(((()((()(()(()()))))))))
0.883909 ADJP(()()((()((()((()())(()(()))))()()(())()(()((()(()))))))))
0.883909 ADJP(()()((()((())((())((()((()(()))))))))()(()((()())()))))
0.883909 ADJP(()()((()((())()((()())(()(()))((()((()(()((())(()(()(()))))))))()(()(()((()((())(()(()((()(()(())))))))))))))))))
0.883909 ADJP(()()((()(()((()())(()((()())(()(())))))))))
0.883909 ADJP(()()((()(()((()())(()(()())))(()((()((()()())()))))))))
0.883909 ADJP(()()((()(()((()())())))))
0.883909 ADJP(()()((()(()((())((()(())(()(()()))()(()(()())))()((())(()))(()(()(()((()(())())(()()(()()))))))))))))
0.883909 ADJP(()()((()(()((())((())(()((())()(()((())(()(()((())(()(()((()(()(())(()(()()((()(()(()))))))))))))))))))))))))
0.883909 ADJP(()()((()(()((())((())(())(()(()(()))((())((()())(()(()())(()((())(()(()))))))))))))))
0.883909 ADJP(()()((()(()(()((()(()(())))))))))
0.883909 ADJP(()()((()(()(()((()(()))))))))
0.883909 ADJP(()()((()(()(()(()(()()()())))))))
0.883909 ADJP(()()((()(()(()(()()()))))))
0.883909 ADJP(()()((()(()(()(()))))))
0.883909 ADJP(()()((()(()(())((())(()()()()))))))
0.883909 ADJP(()()((()(()(())()(()()((())(())))()(()((()()())((())((()(())(()(())))))))))))
0.883909 ADJP(()()((()(()()))()(()())(()(()()()))))
0.883909 ADJP(()()((()(()))))
0.883909 ADJP(()()((())((()())(()(()(()(())))(()(()()))))))
0.883909 ADJP(()()(()(((()(()(())))()(()(()))))))
0.883909 ADJP(()()(()(((()())(()(()()((()(()))))))(()(()((()()())()))))))
0.883909 ADJP(()()(()(((()())(()(())))()(()(()()())()))))
0.883909 ADJP(()()(()(((())(()(())))()((())(()(()()))))))
0.883909 ADJP(()()(()((()((()())(()(()())))))))
0.883909 ADJP(()()(()((()((()())(()(())))))))
0.883909 ADJP(()()(()((()((())(()(()(()((()()()()()())()((())((()(())(()(()))))))))))))))
0.883909 ADJP(()()(()((()(()((()()())(()(()((()(()(()()))))))))))))
0.883909 ADJP(()()(()((()()())(()((()((()())()((())((()(()()()())))))))))))
0.883909 ADJP(()()(()((()()())(()(()())))))
0.883909 ADJP(()()(()((()())((())((()(())(()((())(()(()(()())))))))))))
0.883909 ADJP(()()(()((()())(()((()((()())((())((()(()(()()(()(()())))(()((())(()(())))))))))))))))
0.883909 ADJP(()()(()((()())(()((()(())(()(()()()))))))))
0.883909 ADJP(()()(()((()())(()((()())(((())(()))))))))
0.883909 ADJP(()()(()((()())(()(()()((()())(()(()(()()()())))))()))))
0.883909 ADJP(()()(()((()())(()(()())))))
0.883909 ADJP(()()(()((()())()(((()())()())((())((()(()((())(()((()()())((())((()(()((())(()(()())(((())(()(()(()(()()()()))(()(())))))))))))))))))))))))
0.883909 ADJP(()()(()((()())()((())((())(()))))))
0.883909 ADJP(()()(()((())((()()())(()(()))))))
0.883909 ADJP(()()(()((())((())((()(()(()(())))))))))
0.883909 ADJP(()()(()((())((())((()(()(()()))))))))
0.883909 ADJP(()()(()((())((())(()((()(()(())(()()())))))))))
0.883909 ADJP(()()(()((())((())(()(()(())))))))
0.883909 ADJP(()()(()((())((())(()()())))))
0.883909 ADJP(()()(()((())(()((()(()(()())((())((())(()(()(()()())(()((()()())(()((()())()))))(()((()(())(()((()())(()(()(())(()(()()()))))))))))))))))))))
0.883909 ADJP(()()(()((())(()((()()())(()(())))))))
0.883909 ADJP(()()(()((())(()((()())(()(()(()()()))))()(()(((())(()((()())(()(()())))))(()((()()())(()(()())))(()((()()())(()(())))))))))))
0.883909 ADJP(()()(()((())(()(()(()()((()())(((())(()(()((()(()(())(()(()((())((()(()((()())(()()()))))()(()((()())(()(()((())(()((()(()(())(()(()())))))))))))))))))))))))))))()()))
0.883909 ADJP(()()(()((())(()(())))))
0.883909 ADJP(()()(()((())(()()()))))
0.883909 ADJP(()()(()(()(()(())(()(()()))))))
0.883909 ADJP(()()(()(()(()()()))))
0.883909 ADJP(()()(()(()(()())()(()()))))
0.883909 ADJP(()()(()(()(())()((()((())()(()())))))))
0.883909 ADJP(()()()((()(()(()())(()((()()()())(()((()())(()(()()()))))))))))
0.883909 ADJP(()()()((()(()(()())(()(()()()))(()((())(()(((())(()((()(()(())((()(()(()()())(())))))))))))))))))
0.883909 ADJP(()()()((()(()(())(()(()()()()()))))))
0.883909 ADVP(((()()())())())
0.883909 ADVP(((()())(()(()())))()(()(())))
0.883909 ADVP((()(()(()()())))((())((())(()(((())(()(()((())(()((())(()(()((()()()(()(()()())))))(()((())(()((()(()((()))))))))))))))))))))
0.883909 ADVP((()()(()(()()()())))(()((()((())(()(())(()(()())))))(())(()(()()())))))
0.883909 ADVP((()()())(()(()()()()()())))
0.883909 ADVP((()())((())(((()()()())()(()()()())()((()())(()(()()))))(()(())(()(()(()((()()()())(()(()()()()))))))))))
0.883909 ADVP((()())(()(((()(()(())(()(())))))(()(()(()(()))(()(())))))))
0.883909 ADVP((()())(()(((()())(()(())))(()((()(()()())()))))))
0.883909 ADVP((()())(()((())(()((())(()(())(()(()))))))))
0.883909 ADVP((()())(()((())(()(()((())(()(()()))))))))
0.883909 ADVP((()())(()((())(()(()(()))))))
0.883909 ADVP((()())(()((())(()())(()(()())))))
0.883909 ADVP((()())(()((())(()))()()))
0.883909 ADVP((()())(()((())(()))))
0.883909 ADVP((()())(()(()()())))
0.883909 ADVP((())((())((()())(()(())))))
0.883909 ADVP((())((())((())(()(()((())(()(()()))))))))
0.883909 ADVP((())((())()((())(()((()(()(()()()))))((()(()((()())(((())(()(()))))))))))))
0.883909 ADVP((())(()((())(()(()((()((()((()(()()()()))()(()(()(()()((()(()((())(()(()())))))))))))))))))))
0.883909 ADVP((())(()((())(()(()((()()()(()(()()())))))(()((())(()((()(()((()))))))))))))
0.883909 ADVP((())(()((())(()(()((()())(()(()))))(()((()()())(((())(()((()()())()()))))))))))
0.883909 ADVP((())(()((())(()(())))))
0.883909 ADVP((())(()(()())))
0.883909 ADVP(()((()(((()()())(()(()((()())(()(()))(()())(()(()()))))))))))
0.883909 ADVP(()(()((()(()()())))))
0.883909 ADVP(()(()((()()())(()(())))))
0.883909 ADVP(()(()((())((())((()(()((()(()(()())))))))))))
0.883909 ADVP(()(()((())(()(()()()()())))))
0.883909 ADVP(()(()(()()()()()())))
0.883909 ADVP(()(()()()()))
0.883909 ADVP(()(()())(()(()())))
0.883909 ADVP(()()(()((()()()())(()(()(()()((()(()(()()())(()((()())(()(()((())(()(())(()()()()))))()))))))))))))
0.883909 ADVP(()()(()((()())(()((()()()()())(()(())))))))
0.883909 ADVP(()()(()((()())(()(())(()(()()))))))
0.883909 ADVP(()()(()((())(()((()(())(())(()(()))))))))
0.883909 ADVP(()()(()((())(()(()((()(()(()()()()())))))))))
0.883909 ADVP(()()(()(()()()())))
0.883909 ADVP(()()(()(()())))
0.883909 FRAG(((()()()())()(()())()()(()))(()((()())(()((()())(()(())))))()))
0.883909 FRAG(((()())()(()())()()(()()())))
0.883909 FRAG(((())((())(())(()(((())(()(()((()(()((()())(()(()())))))))))))))())
0.883909 FRAG(((())()(())()(()))())
0.883909 FRAG(((())()(())))
0.883909 FRAG((()((()()())(()(()((()())(()(()())))))))())
0.883909 FRAG((()((()())(()(()(()((()())()(()())()(())))))))())
0.883909 FRAG((()((()())()((())((())(()(()((()())(()(()())))(()(()()))(()((())()(()()())))))))))())
0.883909 FRAG((()((())(()(((()(((())(()(()()(()((())((())(()((()(()(())(()()()))))))))))))))))))())
0.883909 FRAG((()((())(()((()(()()))()(()(()))))))())
0.883909 FRAG((()((())(()))()())())
0.883909 FRAG((()((())()))(())())
0.883909 FRAG((()(()(()()))))
0.883909 FRAG((()(()()()()()())))
0.883909 FRAG((()(()())))
0.883909 FRAG((()())(()((()())(()((()()())(()(()()()))))))())
0.883909 FRAG((())(()((())(()(()()((()(()(())))))))()())())
0.883909 FRAG((())(()()()()))
0.883909 FRAG((())()(()(()()()))())
0.883909 FRAG((())()(()()())())
0.883909 FRAG((())()(()()))
0.883909 FRAG(()((())(((()(())((())(()((()()())(()((()())(()(()((()(()()((()(()((()())(()((()(())))))))))))))))))))))()))
0.883909 FRAG(()((())()(()()))())
0.883909 FRAG(()(()((()(()))(())(()(()(()(()()()))((()(()(()(()())))))))))())
0.883909 FRAG(()(()((()())(()(()(()))()((())(()(()()))))))())
0.883909 FRAG(()(()((())(()()()))()))
0.883909 FRAG(()(()(()((()()())(()(()()))((())((()(()()((()(()(()(()(()()()())))))))))))))())
0.883909 FRAG(()(()()())())
0.883909 NP((((()(()(())))())()((()(()()))()(()(()()()()))))())
0.883909 NP((((()(()()))()(()))()()())((()()())()))
0.883909 NP((((()()())(()(()()())))()((())(()((())(()(()()))))))()((()())(()(()))))
0.883909 NP(((()(()(()())))())(()(()(()))))
0.883909 NP(((()(()(())))())()((()(()()))()(()(()()()()))))
0.883909 NP(((()(()()))()(()))()()())
0.883909 NP(((()(()))((())(()(()((()())(()(()())))))))()((())()(())()()((()())(()(())))))
0.883909 NP(((()()()()()())(()(())))()((()()())(()(()))))
0.883909 NP(((()()()()())(()((()(()())))))()((()())(()()())))
0.883909 NP(((()()()())(()))()(()))
0.883909 NP(((()()())((())((()((()()())(()))))))()((()())(()((()())(()(()()))))))
0.883909 NP(((()()())(()((()())()(()()())()()(()))))()((()())(()(()()))))
0.883909 NP(((()()())(()(()()()())))()()((()()())(()(()))))
0.883909 NP(((()()())(()(()()())))()((())(()((())(()(()()))))))
0.883909 NP(((()()())(()(()())))()((()())(()(()(()))))()((()()())(()(()(()())))))
0.883909 NP(((()()())(()(()())))()((())(()(()))))
0.883909 NP(((()()())(()(()())))()(()()((()(()(()))))))
0.883909 NP(((()()())(()(()())))()(()()())((()())((())((()((()())(()())))))))
0.883909 NP(((()()())(()(())()))(()((()()())(()(()())))()((()(())((()(()(()()()()))))))))
0.883909 NP(((()()())(()(())))(()()())((()()())(()((()())()()))))
0.883909 NP(((()()())(()(())))()()((()())(((()())(())(()((()(()))))))))
0.883909 NP(((()()())(()(())))()()((()())(()((()(()((()())(()(()()())))))))))
0.883909 NP(((()()())(()))()()(()()))
0.883909 NP(((()()())()(()()())())(()()())())
0.883909 NP(((()()())()())(()((()()())(()((()(()())(()(()))))))))
0.883909 NP(((()())(((())(()(()(()))))))()(((()(()(()()))))()(())((()(()())))))
0.883909 NP(((()())(((())(())(()))))()()((()())(((())(()(()((()()(()((())))))))))))
0.883909 NP(((()())((()(()(()())))(()(()()(((()(()(()()))))(()((())(()(()))))))())()(()(()(())))))(()(()((())(())(())(()((())(()(()()()))))))()))
0.883909 NP(((()())((())(((())()(())())(()))))()()(()))
0.883909 NP(((()())((())((()((())(()(())))))))(()())((())((())((()()(()(()()(()(()())))))))))
0.883909 NP(((()())(()((()(()())))))(()()())((()())(()((()(()))))))
0.883909 NP(((()())(()((()())(()(())))))()()((()())(()((()())(()(()()()))))))
0.883909 NP(((()())(()((())(()()(()(()))))))()((()())(()(()()))))
0.883909 NP(((()())(()((())(()))))()((()())(()((())(()))))()()((()())(()((())(())))))
0.883909 NP(((()())(()(()((())(()(()((())()())))))))()(()())((()())(()((())((())(()(()(()))))))))
0.883909 NP(((()())(()(()()())))()((())(()(()))))
0.883909 NP(((()())(()(()()())))()()(()))
0.883909 NP(((()())(()(()())))(()))
0.883909 NP(((()())(()(()())))()((()(()())()())()(()()(()(()())))()((()())(((())(()(()((()(()(())))))))))))
0.883909 NP(((()())(()(()())))()((()(()())())(()(()()))))
